0,0
1,1
2,2
3,3
4,4
5,6
6,7
7,9
8,10
9,11
10,12
11,14
12,15
13,16
14,19
15,21
16,22
17,23
18,24
19,25
20,27
21,29
22,30
23,31
24,32
25,33
26,34
27,35
28,37
29,38
30,39
31,40
32,41
33,43
34,44
35,45
36,46
37,47
38,48
39,50
40,51
41,54
42,56
43,57
44,59
45,61
46,62
47,63
48,64
49,65
50,66
51,67
52,68
53,69
54,70
55,71
56,72
57,73
58,74
59,75
60,76
61,77
62,78
63,79
64,80
65,82
66,83
67,84
68,85
69,86
70,87
71,88
72,89
73,90
74,91
75,92
76,93
77,94
78,96
79,97
80,98
81,101
82,102
83,103
84,104
85,105
86,107
87,108
88,109
89,110
90,111
91,112
92,113
93,115
94,117
95,118
96,119
97,120
98,121
99,122
100,124
101,125
102,127
103,128
104,129
105,130
106,131
107,133
108,134
109,136
110,137
111,139
112,141
113,142
114,143
115,144
116,145
117,147
118,148
119,149
120,150
121,151
122,152
123,154
124,155
125,156
126,157
127,158
128,159
129,160
130,161
131,162
132,163
133,164
134,165
135,167
136,168
137,169
138,171
139,172
140,173
141,174
142,175
143,176
144,177
145,179
146,181
147,183
148,184
149,185
150,186
151,187
152,188
153,190
154,194
155,195
156,196
157,197
158,198
159,199
160,201
161,202
162,203
163,204
164,205
165,206
166,207
167,208
168,209
169,210
170,211
171,213
172,216
173,217
174,218
175,220
176,221
177,223
178,225
179,226
180,228
181,229
182,230
183,231
184,232
185,234
186,235
187,237
188,238
189,239
190,240
191,241
192,242
193,243
194,244
195,245
196,246
197,247
198,248
199,249
200,250
201,253
202,254
203,255
204,256
205,259
206,261
207,262
208,264
209,268
210,269
211,270
212,271
213,272
214,273
215,274
216,275
217,276
218,277
219,278
220,279
221,280
222,281
223,282
224,285
225,286
226,287
227,288
228,289
229,290
230,291
231,294
232,295
233,296
234,297
235,298
236,299
237,300
238,301
239,304
240,305
241,307
242,308
243,309
244,311
245,312
246,313
247,314
248,315
249,317
250,318
251,319
252,322
253,323
254,324
255,325
256,326
257,327
258,328
259,329
260,330
261,331
262,332
263,333
264,334
265,335
266,336
267,338
268,339
269,340
270,341
271,342
272,343
273,344
274,346
275,347
276,348
277,351
278,352
279,353
280,355
281,356
282,357
283,359
284,360
285,361
286,362
287,363
288,364
289,365
290,366
291,367
292,368
293,370
294,371
295,372
296,373
297,374
298,376
299,377
300,378
301,379
302,380
303,381
304,383
305,384
306,385
307,386
308,387
309,389
310,390
311,391
312,392
313,394
314,395
315,396
316,397
317,398
318,399
319,400
320,402
321,403
322,404
323,405
324,406
325,407
326,411
327,413
328,415
329,416
330,420
331,422
332,423
333,425
334,426
335,427
336,428
337,429
338,430
339,431
340,432
341,433
342,434
343,435
344,436
345,437
346,438
347,439
348,440
349,441
350,442
351,443
352,444
353,445
354,446
355,447
356,448
357,449
358,451
359,452
360,455
361,456
362,457
363,458
364,459
365,461
366,462
367,463
368,465
369,466
370,467
371,468
372,470
373,472
374,473
375,474
376,475
377,476
378,477
379,478
380,479
381,480
382,481
383,482
384,483
385,484
386,485
387,486
388,487
389,488
390,491
391,492
392,493
393,494
394,495
395,496
396,497
397,498
398,499
399,500
400,501
401,502
402,503
403,504
404,505
405,506
406,507
407,508
408,509
409,510
410,511
411,512
412,513
413,516
414,517
415,518
416,519
417,520
418,521
419,523
420,524
421,525
422,526
423,527
424,528
425,530
426,531
427,532
428,533
429,536
430,537
431,538
432,541
433,542
434,543
435,545
436,546
437,548
438,549
439,550
440,556
441,557
442,558
443,559
444,560
445,561
446,564
447,566
448,567
449,568
450,569
451,571
452,572
453,573
454,575
455,576
456,579
457,580
458,581
459,583
460,584
461,585
462,586
463,587
464,588
465,589
466,590
467,591
468,593
469,594
470,597
471,598
472,599
473,600
474,601
475,602
476,603
477,604
478,605
479,606
480,607
481,608
482,609
483,610
484,611
485,612
486,613
487,614
488,618
489,619
490,620
491,621
492,622
493,623
494,624
495,625
496,626
497,627
498,628
499,629
500,630
501,631
502,632
503,633
504,634
505,635
506,636
507,637
508,639
509,640
510,641
511,642
512,643
513,644
514,645
515,646
516,647
517,648
518,649
519,650
520,651
521,652
522,655
523,657
524,658
525,660
526,661
527,662
528,663
529,664
530,666
531,667
532,668
533,669
534,670
535,671
536,672
537,674
538,675
539,676
540,677
541,679
542,680
543,681
544,682
545,683
546,684
547,685
548,686
549,687
550,688
551,689
552,690
553,692
554,693
555,694
556,695
557,696
558,697
559,698
560,699
561,700
562,701
563,703
564,704
565,707
566,708
567,709
568,710
569,713
570,714
571,715
572,716
573,717
574,718
575,719
576,721
577,722
578,723
579,724
580,725
581,726
582,727
583,728
584,729
585,730
586,731
587,732
588,733
589,735
590,736
591,737
592,738
593,739
594,740
595,742
596,743
597,744
598,746
599,749
600,750
601,752
602,753
603,754
604,755
605,756
606,757
607,758
608,759
609,760
610,761
611,762
612,763
613,764
614,765
615,766
616,767
617,768
618,771
619,772
620,773
621,774
622,775
623,776
624,778
625,781
626,783
627,784
628,785
629,786
630,788
631,789
632,790
633,791
634,792
635,794
636,795
637,796
638,797
639,798
640,800
641,802
642,803
643,804
644,805
645,806
646,807
647,809
648,810
649,811
650,814
651,815
652,816
653,817
654,818
655,819
656,820
657,822
658,823
659,824
660,825
661,827
662,828
663,829
664,832
665,833
666,834
667,835
668,836
669,837
670,838
671,839
672,840
673,841
674,842
675,843
676,846
677,847
678,848
679,849
680,850
681,851
682,852
683,853
684,854
685,855
686,856
687,857
688,858
689,859
690,860
691,861
692,862
693,864
694,865
695,866
696,868
697,869
698,870
699,871
700,872
701,873
702,874
703,875
704,877
705,878
706,879
707,880
708,881
709,882
710,883
711,885
712,890
713,891
714,892
715,893
716,894
717,895
718,896
719,897
720,898
721,899
722,900
723,901
724,902
725,903
726,904
727,905
728,906
729,907
730,908
731,909
732,910
733,911
734,914
735,915
736,916
737,917
738,918
739,919
740,920
741,921
742,922
743,923
744,924
745,925
746,926
747,928
748,929
749,930
750,932
751,933
752,935
753,937
754,938
755,940
756,942
757,943
758,944
759,945
760,946
761,947
762,948
763,949
764,950
765,951
766,952
767,954
768,955
769,956
770,957
771,959
772,960
773,961
774,962
775,964
776,965
777,966
778,968
779,969
780,970
781,971
782,972
783,974
784,976
785,978
786,979
787,980
788,981
789,983
790,984
791,985
792,986
793,988
794,989
795,991
796,992
797,993
798,994
799,996
800,998
801,999
802,1000
803,1001
804,1002
805,1003
806,1004
807,1006
808,1007
809,1008
810,1009
811,1010
812,1011
813,1013
814,1014
815,1015
816,1016
817,1019
818,1020
819,1021
820,1022
821,1023
822,1024
823,1026
824,1027
825,1028
826,1030
827,1031
828,1032
829,1033
830,1034
831,1036
832,1037
833,1038
834,1039
835,1040
836,1043
837,1044
838,1045
839,1046
840,1047
841,1049
842,1052
843,1053
844,1054
845,1055
846,1057
847,1058
848,1060
849,1061
850,1062
851,1063
852,1065
853,1066
854,1068
855,1069
856,1071
857,1072
858,1074
859,1075
860,1077
861,1078
862,1079
863,1080
864,1081
865,1083
866,1084
867,1086
868,1089
869,1090
870,1091
871,1092
872,1094
873,1095
874,1096
875,1098
876,1100
877,1101
878,1102
879,1103
880,1105
881,1106
882,1108
883,1109
884,1111
885,1112
886,1113
887,1114
888,1115
889,1116
890,1118
891,1119
892,1120
893,1121
894,1123
895,1124
896,1126
897,1127
898,1128
899,1129
900,1130
901,1131
902,1132
903,1134
904,1135
905,1137
906,1139
907,1140
908,1141
909,1143
910,1145
911,1146
912,1147
913,1148
914,1149
915,1151
916,1152
917,1153
918,1154
919,1155
920,1156
921,1158
922,1160
923,1161
924,1163
925,1164
926,1165
927,1168
928,1169
929,1170
930,1171
931,1172
932,1175
933,1176
934,1177
935,1179
936,1180
937,1181
938,1182
939,1184
940,1186
941,1187
942,1188
943,1189
944,1190
945,1191
946,1193
947,1194
948,1195
949,1196
950,1197
951,1198
952,1199
953,1203
954,1204
955,1205
956,1207
957,1208
958,1209
959,1211
960,1212
961,1213
962,1215
963,1218
964,1219
965,1220
966,1221
967,1222
968,1224
969,1226
970,1228
971,1229
972,1230
973,1231
974,1232
975,1233
976,1234
977,1235
978,1236
979,1238
980,1240
981,1241
982,1242
983,1243
984,1244
985,1245
986,1247
987,1248
988,1249
989,1250
990,1251
991,1253
992,1254
993,1256
994,1257
995,1258
996,1259
997,1260
998,1261
999,1262
1000,1263
1001,1264
1002,1265
1003,1268
1004,1271
1005,1272
1006,1273
1007,1274
1008,1275
1009,1276
1010,1277
1011,1278
1012,1279
1013,1281
1014,1282
1015,1283
1016,1284
1017,1286
1018,1287
