0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,21
21,23
22,24
23,25
24,26
25,27
26,28
27,29
28,30
29,31
30,33
31,34
32,35
33,36
34,37
35,38
36,39
37,41
38,42
39,43
40,44
41,45
42,46
43,48
44,50
45,51
46,52
47,53
48,55
49,56
50,58
51,60
52,61
53,62
54,63
55,64
56,66
57,67
58,68
59,69
60,70
61,71
62,72
63,73
64,75
65,76
66,77
67,78
68,80
69,81
70,82
71,83
72,84
73,85
74,86
75,87
76,88
77,89
78,90
79,91
80,92
81,93
82,95
83,96
84,97
85,98
86,99
87,100
88,103
89,104
90,106
91,107
92,108
93,109
94,110
95,111
96,112
97,113
98,114
99,118
100,119
101,121
102,122
103,123
104,125
105,126
106,127
107,128
108,129
109,130
110,131
111,132
112,133
113,134
114,135
115,137
116,138
117,139
118,142
119,143
120,144
121,145
122,146
123,147
124,148
125,149
126,151
127,152
128,153
129,154
130,155
131,156
132,157
133,158
134,159
135,160
136,161
137,162
138,163
139,165
140,166
141,168
142,170
143,172
144,173
145,174
146,175
147,177
148,178
149,179
150,180
151,181
152,182
153,183
154,184
155,185
156,187
157,189
158,190
159,192
160,193
161,194
162,195
163,196
164,197
165,198
166,202
167,203
168,204
169,205
170,208
171,210
172,211
173,212
174,213
175,214
176,216
177,219
178,220
179,221
180,222
181,224
182,225
183,228
184,230
185,231
186,232
187,233
188,234
189,235
190,236
191,237
192,239
193,240
194,241
195,242
196,243
197,244
198,250
199,251
200,252
201,254
202,255
203,256
204,257
205,259
206,260
207,262
208,263
209,264
210,265
211,266
212,267
213,268
214,269
215,270
216,271
217,273
218,274
219,275
220,276
221,277
