0,34860
1,7163
2,6727
3,16368
4,28730
5,29826
6,28636
7,28445
8,9328
9,16737
10,8449
11,5190
12,9873
13,29249
14,23922
15,32985
16,33475
17,26129
18,34139
19,34693
20,15742
21,35123
22,32488
23,23267
24,21715
25,5369
26,4384
27,6874
28,268
29,7998
30,12920
31,30230
32,32602
33,13583
34,26602
35,29779
36,27630
37,11944
38,5163
39,8774
40,10046
41,21011
42,25076
43,31530
44,21527
45,14863
46,23731
47,6886
48,10195
49,14923
50,7784
51,15341
52,9174
53,846
54,29865
55,5345
56,10179
57,26848
58,14870
59,29326
60,12197
61,929
62,10559
63,32794
64,25885
65,34187
66,26624
67,24895
68,31600
69,972
70,13456
71,78
72,8885
73,15733
74,15390
75,31721
76,6356
77,1781
78,22170
79,333
80,3326
81,1660
82,26277
83,7443
84,19578
85,7627
86,20665
87,12213
88,4455
89,16154
90,26970
91,7283
92,12281
93,4521
94,32654
95,16288
96,1036
97,14692
98,16404
99,6931
100,30678
101,6125
102,15441
103,31897
104,26272
105,30964
106,13557
107,20461
108,1360
109,30980
110,15542
111,35265
112,9376
113,9276
114,27973
115,5210
116,33625
117,27747
118,34850
119,18727
120,1684
121,26895
122,12583
123,22892
124,32378
125,22040
126,25416
127,30987
128,30430
129,34587
130,23729
131,17645
132,328
133,12007
134,23193
135,4708
136,5310
137,25521
138,30596
139,30081
140,13108
141,16111
142,13515
143,26950
144,32204
145,12063
146,22830
147,34070
148,28478
149,17555
150,4396
151,17426
152,20249
153,18162
154,7984
155,29895
156,12624
157,127
158,17957
159,7727
160,33256
161,14872
162,25583
163,13438
164,15941
165,6763
166,30076
167,19874
168,34297
169,9013
170,9150
171,28196
172,19512
173,8064
174,11527
175,20149
176,19493
177,8325
178,7085
179,29843
180,32855
181,1983
182,30856
183,24116
184,9585
185,22821
186,737
187,9869
188,35286
189,31676
190,3264
191,17613
192,33435
193,12971
194,12779
195,30018
196,14524
197,12120
198,11638
199,1343
200,17443
201,27201
202,5199
203,12688
204,3443
205,5573
206,3279
207,8702
208,33180
209,19655
210,27133
211,1158
212,4832
213,31072
214,18783
215,31039
216,28188
217,21297
218,17622
219,9781
220,22793
221,15826
222,25919
223,4582
224,29411
225,32773
226,852
227,34249
228,28484
229,1625
230,143
231,28771
232,24091
233,24078
234,5679
235,1423
236,13553
237,28958
238,2190
239,30821
240,33172
241,1444
242,33612
243,7267
244,4723
245,2503
246,20468
247,18573
248,26980
249,19375
250,31591
251,19118
252,34100
253,750
254,29153
255,19820
256,11164
257,25827
258,11532
259,27944
260,34238
261,12999
262,34396
263,24827
264,23767
265,8637
266,23424
267,20446
268,30728
269,5963
270,23641
271,24953
272,21748
273,3953
274,26951
275,25434
276,27394
277,18389
278,13470
279,3081
280,29309
281,12768
282,11687
283,25217
284,776
285,27876
286,10743
287,3563
288,10570
289,29428
290,6406
291,3730
292,27280
293,8967
294,23792
295,29000
296,29986
297,30482
298,4552
299,14797
300,22500
301,32722
302,8022
303,20037
304,11756
305,11371
306,25768
307,23365
308,21434
309,13644
310,23961
311,11578
312,27206
313,12364
314,34287
315,11435
316,28363
317,18244
318,17136
319,12248
320,3711
321,10336
322,34623
323,31194
324,33920
325,8237
326,20539
327,35061
328,6255
329,4516
330,3710
331,29198
332,21289
333,23170
334,23452
335,8466
336,18216
337,4008
338,15175
339,3298
340,960
341,19477
342,4084
343,31470
344,22988
345,5372
346,19568
347,34546
348,2667
349,30564
350,28580
351,12864
352,8671
353,7525
354,9337
355,30425
356,25710
357,31109
358,6060
359,8806
360,30685
361,10919
362,21645
363,9717
364,716
365,28234
366,4593
367,23710
368,10602
369,17781
370,19808
371,4706
372,31259
373,8259
374,3105
375,18213
376,16429
377,18852
378,34004
379,18955
380,6594
381,20600
382,24722
383,5188
384,1527
385,18229
386,19894
387,21090
388,33228
389,5330
390,24932
391,33991
392,24803
393,28481
394,3956
395,21723
396,1288
397,8284
398,897
399,14425
400,30720
401,16348
402,11246
